loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose
10000,10000,10000,36 months,0.1047,324.89,B,B2,Teacher ,10+ years,MORTGAGE,40000,Not Verified,Oct-18,Current,n,credit_card
21500,21500,21500,36 months,0.0846,678.31,A,A5,,n/a,MORTGAGE,75000,Source Verified,Oct-18,Current,n,credit_card
11200,11200,11200,60 months,0.2872,353.61,F,F1,mechanical engineer,4 years,MORTGAGE,65000,Not Verified,Oct-18,Fully Paid,n,credit_card
2500,2500,2500,36 months,0.1356,84.92,C,C1,,< 1 year,RENT,65000,Source Verified,Oct-18,Current,n,car
14375,14375,14375,36 months,0.1273,482.49,B,B5,,n/a,MORTGAGE,90000,Source Verified,Oct-18,Current,n,debt_consolidation
6000,6000,6000,36 months,0.1356,203.79,C,C1,,n/a,OWN,20000,Not Verified,Oct-18,Current,n,debt_consolidation
24000,24000,24000,60 months,0.1447,564.31,C,C2,Manager,4 years,OWN,113000,Not Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1614,352.27,C,C4,warehouse,10+ years,RENT,50000,Not Verified,Oct-18,Current,n,debt_consolidation
24000,24000,24000,60 months,0.1894,621.79,D,D2,foreman,10+ years,MORTGAGE,100000,Not Verified,Oct-18,Current,n,house
16000,16000,16000,36 months,0.0611,487.55,A,A1,Accountant,2 years,RENT,55000,Source Verified,Oct-18,Fully Paid,n,credit_card
12000,12000,12000,60 months,0.2089,323.9,D,D4,accounting assistant,5 years,MORTGAGE,34944,Source Verified,Oct-18,Current,n,other
40000,40000,40000,36 months,0.0611,1218.88,A,A1,"Associate, Training",10+ years,MORTGAGE,85000,Source Verified,Oct-18,Current,n,credit_card
20000,20000,20000,36 months,0.0667,614.53,A,A2,Transport Driver,10+ years,OWN,82000,Not Verified,Oct-18,Current,n,debt_consolidation
10500,10500,10500,60 months,0.0784,212.1,A,A4,Clerk,10+ years,MORTGAGE,55000,Not Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1614,352.27,C,C4,Sales Manager,5 years,RENT,90000,Verified,Oct-18,In Grace Period,n,debt_consolidation
12000,12000,12000,36 months,0.0667,368.72,A,A2,resource & referral coordinator ,8 years,OWN,35000,Source Verified,Oct-18,Current,n,other
22000,22000,22000,60 months,0.1992,581.89,D,D3,Mechanic Assistant,4 years,MORTGAGE,107000,Source Verified,Oct-18,Current,n,debt_consolidation
15000,15000,15000,60 months,0.1047,322.19,B,B2,Stylist,10+ years,MORTGAGE,65000,Not Verified,Oct-18,Current,n,debt_consolidation
26000,26000,26000,60 months,0.1797,659.81,D,D1,Wholesale manager ,7 years,MORTGAGE,125000,Source Verified,Oct-18,Current,n,credit_card
6500,6500,6500,36 months,0.2235,249.42,D,D5,,< 1 year,OWN,125000,Source Verified,Oct-18,Current,n,debt_consolidation
5500,5500,5500,36 months,0.0784,171.95,A,A4,Director of Payroll,2 years,RENT,180000,Not Verified,Oct-18,Current,n,other
2600,2600,2600,36 months,0.0846,82.03,A,A5,Judicial Clerk,10+ years,RENT,45000,Source Verified,Oct-18,Current,n,moving
27000,27000,27000,60 months,0.2235,751.1,D,D5,Maintenance,10+ years,MORTGAGE,72000,Verified,Oct-18,Current,n,debt_consolidation
15000,15000,15000,36 months,0.1155,495,B,B4,Journyman,10+ years,MORTGAGE,65000,Not Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,60 months,0.0611,193.84,A,A1,,n/a,MORTGAGE,30000,Not Verified,Oct-18,Current,n,debt_consolidation
15000,15000,15000,60 months,0.2631,451.87,E,E4,Paramedic ,7 years,MORTGAGE,74000,Verified,Oct-18,Fully Paid,n,home_improvement
19200,19200,19200,60 months,0.1356,442.39,C,C1,Teacher,10+ years,RENT,70000,Source Verified,Oct-18,Current,n,credit_card
25000,25000,25000,60 months,0.0667,491.15,A,A2,Maintenance Technician,10+ years,MORTGAGE,85000,Not Verified,Oct-18,Current,n,debt_consolidation
26000,26000,26000,36 months,0.1047,844.7,B,B2,electrical foreman,1 year,MORTGAGE,80000,Source Verified,Oct-18,Fully Paid,n,debt_consolidation
7500,7500,7500,36 months,0.1273,251.74,B,B5,Retail Store Manager,< 1 year,RENT,70000,Source Verified,Oct-18,Fully Paid,n,credit_card
17175,17175,17175,36 months,0.1447,590.93,C,C2,General manager,10+ years,RENT,90000,Not Verified,Oct-18,Current,n,debt_consolidation
18000,18000,18000,60 months,0.1797,456.79,D,D1,Office Manager,4 years,RENT,78000,Source Verified,Oct-18,Current,n,credit_card
28000,28000,28000,60 months,0.2235,778.92,D,D5,P&d driver,3 years,MORTGAGE,75000,Source Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1273,335.65,B,B5,,< 1 year,MORTGAGE,50000,Not Verified,Oct-18,Current,n,small_business
10000,10000,10000,36 months,0.2089,376.19,D,D4,,n/a,MORTGAGE,62400,Not Verified,Oct-18,Current,n,home_improvement
8000,8000,8000,36 months,0.0721,247.79,A,A3,Office Manager,10+ years,MORTGAGE,46000,Not Verified,Oct-18,Current,n,credit_card
4800,4800,4800,36 months,0.1047,155.95,B,B2,,n/a,OWN,22000,Not Verified,Oct-18,Current,n,credit_card
16800,16800,16800,60 months,0.1356,387.09,C,C1,Supervisor,5 years,MORTGAGE,75000,Source Verified,Oct-18,Current,n,home_improvement
20000,20000,20000,36 months,0.1008,646.1,B,B1,,n/a,RENT,66000,Not Verified,Nov-18,Current,n,debt_consolidation
7000,7000,7000,36 months,0.0721,216.82,A,A3,Teacher,6 years,MORTGAGE,100000,Not Verified,Oct-18,Current,n,debt_consolidation
20000,20000,20000,60 months,0.1992,528.99,D,D3,Service Advisor,< 1 year,RENT,40000,Source Verified,Oct-18,Current,n,house
25000,25000,25000,36 months,0.1106,819.18,B,B3,Unit Secretary,10+ years,MORTGAGE,400000,Source Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1614,352.27,C,C4, Electrician ,< 1 year,MORTGAGE,57000,Not Verified,Oct-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.1047,162.45,B,B2,Supervisor,10+ years,MORTGAGE,85000,Not Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1106,327.68,B,B3,maintenance technician ,10+ years,RENT,78000,Source Verified,Oct-18,Current,n,credit_card
6000,6000,6000,36 months,0.1273,201.39,B,B5,machinist,2 years,MORTGAGE,80000,Verified,Oct-18,Current,n,home_improvement
12000,12000,11750,36 months,0.1106,393.21,B,B3,,n/a,MORTGAGE,150000,Source Verified,Oct-18,Current,n,credit_card
25000,25000,25000,60 months,0.1502,595.02,C,C3,Deputy Exec Director,1 year,MORTGAGE,136000,Verified,Oct-18,Current,n,credit_card
10000,10000,10000,36 months,0.1797,361.38,D,D1,,n/a,MORTGAGE,36483.72,Not Verified,Oct-18,Current,n,credit_card
20000,20000,20000,60 months,0.1447,470.26,C,C2,Owner,10+ years,OWN,150000,Not Verified,Oct-18,Current,n,debt_consolidation
3000,3000,3000,36 months,0.0784,93.79,A,A4,,n/a,RENT,31500,Verified,Oct-18,Fully Paid,n,credit_card
15000,15000,15000,36 months,0.1008,484.58,B,B1,Nurse,10+ years,OWN,100000,Not Verified,Oct-18,Current,n,debt_consolidation
1600,1600,1600,36 months,0.2437,63.09,E,E2,Mechanic,< 1 year,OWN,42000,Source Verified,Oct-18,Current,n,other
8500,8500,8500,36 months,0.0721,263.28,A,A3,Front Desk Coordinator,5 years,RENT,53000,Not Verified,Oct-18,Current,n,credit_card
9425,9425,9425,36 months,0.2235,361.66,D,D5,,< 1 year,RENT,98000,Not Verified,Oct-18,Current,n,other
10000,10000,10000,36 months,0.1047,324.89,B,B2,Internal Researcher,< 1 year,RENT,40000,Source Verified,Oct-18,Current,n,credit_card
2000,2000,2000,36 months,0.0667,61.46,A,A2,Worker,2 years,RENT,26000,Not Verified,Oct-18,Current,n,debt_consolidation
15000,15000,15000,36 months,0.1502,520.13,C,C3,,< 1 year,MORTGAGE,68500,Not Verified,Nov-18,Current,n,debt_consolidation
40000,40000,40000,60 months,0.1008,851.46,B,B1,Administrative Assistant,10+ years,MORTGAGE,100000,Source Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1273,335.65,B,B5,Shipping and Receiving Lead,< 1 year,RENT,50000,Not Verified,Oct-18,Current,n,credit_card
5500,5500,5500,36 months,0.1106,180.22,B,B3,Server,8 years,RENT,40000,Source Verified,Oct-18,Fully Paid,n,credit_card
6600,6600,6600,36 months,0.0721,204.43,A,A3,Assistant Manager,2 years,RENT,30000,Not Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.2235,383.72,D,D5,,n/a,RENT,25000,Not Verified,Oct-18,In Grace Period,n,debt_consolidation
30000,30000,30000,36 months,0.1155,990,B,B4,Sales,< 1 year,RENT,78000,Source Verified,Oct-18,Current,n,credit_card
10000,10000,10000,60 months,0.1447,235.13,C,C2,,n/a,MORTGAGE,72500,Not Verified,Oct-18,Current,n,credit_card
6500,6500,6500,36 months,0.0784,203.21,A,A4,Deli Manager,10+ years,MORTGAGE,55000,Not Verified,Oct-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.1356,169.83,C,C1,Universal Banker,1 year,MORTGAGE,29000,Verified,Oct-18,In Grace Period,n,credit_card
5000,5000,5000,36 months,0.1047,162.45,B,B2,custodian,1 year,OWN,22000,Source Verified,Oct-18,Current,n,debt_consolidation
20000,20000,20000,60 months,0.1797,507.55,D,D1,Logistician,1 year,MORTGAGE,132000,Not Verified,Oct-18,Current,n,debt_consolidation
35000,35000,35000,60 months,0.1155,770.63,B,B4,,< 1 year,RENT,200000,Not Verified,Oct-18,Current,n,debt_consolidation
28000,28000,28000,36 months,0.1447,963.38,C,C2,Managing Director,10+ years,MORTGAGE,400000,Verified,Oct-18,Current,n,debt_consolidation
1600,1600,1350,36 months,0.1008,51.69,B,B1,Bailiff,2 years,MORTGAGE,45000,Not Verified,Oct-18,Current,n,debt_consolidation
16000,16000,16000,36 months,0.1691,569.73,C,C5,,2 years,RENT,40000,Source Verified,Oct-18,Current,n,debt_consolidation
7000,7000,7000,36 months,0.0784,218.84,A,A4,,n/a,OWN,50000,Not Verified,Oct-18,Current,n,debt_consolidation
16000,16000,16000,60 months,0.1447,376.21,C,C2,Nurse,1 year,MORTGAGE,72000,Source Verified,Oct-18,Current,n,credit_card
10000,10000,10000,36 months,0.0611,304.72,A,A1,Work Force Manger,10+ years,RENT,80000,Not Verified,Oct-18,Current,n,credit_card
15775,15775,15775,60 months,0.1614,384.8,C,C4,assembly,5 years,MORTGAGE,27000,Verified,Oct-18,Current,n,credit_card
25000,25000,25000,36 months,0.0721,774.34,A,A3,Chief Patient Experience Officer,10+ years,MORTGAGE,200000,Source Verified,Oct-18,Current,n,credit_card
8000,8000,8000,36 months,0.1008,258.44,B,B1,Truck driver ,10+ years,MORTGAGE,93989,Not Verified,Oct-18,Current,n,credit_card
20000,20000,20000,36 months,0.1691,712.16,C,C5,Customer Service,1 year,MORTGAGE,75000,Source Verified,Oct-18,Current,n,debt_consolidation
4000,4000,4000,36 months,0.1502,138.71,C,C3,Cashier,1 year,RENT,7000,Source Verified,Oct-18,Current,n,credit_card
35000,35000,35000,60 months,0.1047,751.77,B,B2,Sales Supervisor,3 years,MORTGAGE,86419,Verified,Oct-18,Current,n,debt_consolidation
11000,11000,11000,36 months,0.1047,357.38,B,B2,Trainer,6 years,MORTGAGE,50000,Verified,Oct-18,Current,n,debt_consolidation
12000,12000,12000,60 months,0.2089,323.9,D,D4,,< 1 year,RENT,40000,Not Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1047,324.89,B,B2,TERMINAL OPERATOR,10+ years,MORTGAGE,75000,Verified,Oct-18,Current,n,debt_consolidation
12000,12000,12000,60 months,0.1008,255.44,B,B1,Logistics and Handling Manager,2 years,MORTGAGE,65000,Source Verified,Oct-18,Current,n,credit_card
8000,8000,8000,36 months,0.0784,250.11,A,A4,Director,7 years,MORTGAGE,74000,Source Verified,Oct-18,Fully Paid,n,credit_card
28000,28000,28000,60 months,0.1502,666.42,C,C3,,n/a,MORTGAGE,20184,Verified,Oct-18,Current,n,debt_consolidation
17650,17650,17650,36 months,0.1273,592.41,B,B5,,3 years,RENT,24000,Source Verified,Oct-18,Current,n,debt_consolidation
21000,21000,21000,36 months,0.1447,722.54,C,C2,Production Manager,10+ years,MORTGAGE,75000,Source Verified,Oct-18,Current,n,debt_consolidation
12000,12000,12000,36 months,0.0611,365.67,A,A1,Medical Biller,9 years,MORTGAGE,65000,Not Verified,Oct-18,Current,n,home_improvement
16000,16000,16000,60 months,0.1502,380.81,C,C3,Office Administrator,1 year,RENT,62000,Not Verified,Oct-18,Current,n,debt_consolidation
4000,4000,4000,36 months,0.0721,123.9,A,A3,Rural Carrier,10+ years,MORTGAGE,70000,Not Verified,Oct-18,Current,n,home_improvement
16000,16000,16000,36 months,0.1106,524.28,B,B3,Team Lead,1 year,MORTGAGE,84000,Not Verified,Oct-18,Current,n,debt_consolidation
30000,30000,30000,60 months,0.2534,886.53,E,E3,Utility Operator,2 years,RENT,70000,Verified,Oct-18,Fully Paid,n,debt_consolidation
32500,32500,32500,60 months,0.1356,748.83,C,C1,Engineer,4 years,MORTGAGE,87500,Not Verified,Oct-18,Current,n,credit_card
20000,20000,20000,36 months,0.1008,646.1,B,B1,On-Call Managers,2 years,RENT,46000,Source Verified,Oct-18,Current,n,debt_consolidation
18000,18000,18000,36 months,0.0721,557.52,A,A3,,10+ years,MORTGAGE,55000,Verified,Oct-18,Current,n,debt_consolidation
20000,20000,20000,36 months,0.2089,752.38,D,D4,,n/a,MORTGAGE,45000,Not Verified,Oct-18,Current,n,other
35000,35000,35000,60 months,0.1106,762.04,B,B3,Dispatcher ,6 years,MORTGAGE,105000,Source Verified,Oct-18,Current,n,credit_card
8000,8000,8000,36 months,0.0846,252.4,A,A5,,n/a,OWN,45000,Source Verified,Oct-18,Current,n,debt_consolidation
4000,4000,4000,36 months,0.1691,142.44,C,C5,Behavioral Health Consultant,2 years,OWN,65000,Not Verified,Oct-18,Current,n,medical
17300,17300,17300,36 months,0.1797,625.18,D,D1,Sr. Accounting Manager,3 years,RENT,88434,Source Verified,Oct-18,Current,n,debt_consolidation
24000,24000,24000,36 months,0.0784,750.31,A,A4,asst Parts Mngr,10+ years,OWN,80000,Source Verified,Oct-18,Current,n,debt_consolidation
18000,18000,18000,36 months,0.0846,567.89,A,A5,DBA,10+ years,MORTGAGE,215000,Source Verified,Oct-18,Current,n,car
6400,6400,6400,36 months,0.2235,245.58,D,D5,,< 1 year,MORTGAGE,130000,Source Verified,Oct-18,Current,n,other
3000,3000,3000,36 months,0.1106,98.31,B,B3,Dept. Manager,10+ years,MORTGAGE,45000,Not Verified,Oct-18,Current,n,major_purchase
10000,10000,10000,36 months,0.1992,371.23,D,D3,,n/a,MORTGAGE,50000,Not Verified,Oct-18,Current,n,debt_consolidation
35000,35000,35000,36 months,0.1502,1213.63,C,C3,Vice President of Sales,1 year,RENT,250000,Not Verified,Oct-18,Fully Paid,n,credit_card
28800,28800,28800,60 months,0.1797,730.87,D,D1,,n/a,OWN,28000,Verified,Oct-18,Current,n,debt_consolidation
30000,30000,30000,60 months,0.1691,744.13,C,C5,Electrician,10+ years,MORTGAGE,100598,Source Verified,Oct-18,Current,n,debt_consolidation
20000,20000,20000,60 months,0.2235,556.37,D,D5,Drafter,10+ years,RENT,54000,Verified,Oct-18,Current,n,debt_consolidation
29200,29200,29200,36 months,0.0667,897.22,A,A2,COO,10+ years,MORTGAGE,400000,Source Verified,Oct-18,Current,n,debt_consolidation
15000,15000,15000,36 months,0.0784,468.94,A,A4,Assistant Office Manager,10+ years,MORTGAGE,55000,Source Verified,Oct-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.1447,172.04,C,C2,Lending MSR II,1 year,RENT,36670.4,Source Verified,Oct-18,Current,n,debt_consolidation
12000,12000,12000,36 months,0.0600,364.88,B,B3,Logistics Manager,4 years,MORTGAGE,132500,Source Verified,Oct-18,Current,n,debt_consolidation
15000,15000,15000,60 months,0.0611,290.76,A,A1,Credit analyst,4 years,MORTGAGE,42000,Verified,Oct-18,Current,n,credit_card
14000,14000,14000,36 months,0.0784,437.68,A,A4,,< 1 year,RENT,90000,Not Verified,Oct-18,Current,n,credit_card
1000,1000,1000,36 months,0.0721,30.98,A,A3,,n/a,RENT,21612,Not Verified,Oct-18,Current,n,debt_consolidation
18000,18000,18000,36 months,0.2534,718.92,E,E3,Executive Assistant ,6 years,MORTGAGE,52000,Verified,Oct-18,Current,n,credit_card
17000,17000,17000,36 months,0.0667,522.35,A,A2,Account Executive,3 years,MORTGAGE,80000,Not Verified,Oct-18,Current,n,credit_card
15000,15000,15000,60 months,0.2631,451.87,E,E4,"certified associate trainer, cook",10+ years,MORTGAGE,30000,Source Verified,Oct-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.0846,315.5,A,A5,Digital Communications Manager,< 1 year,MORTGAGE,55000,Source Verified,Oct-18,Current,n,credit_card
28000,28000,28000,36 months,0.2235,1074.41,D,D5,Superintendent ,3 years,MORTGAGE,130000,Verified,Oct-18,Current,n,home_improvement
14000,14000,14000,60 months,0.1155,308.25,B,B4,,n/a,MORTGAGE,40263,Verified,Oct-18,Current,n,credit_card
22000,22000,22000,60 months,0.1614,536.64,C,C4,BI Manager,2 years,MORTGAGE,152000,Source Verified,Oct-18,Current,n,debt_consolidation
30000,30000,30000,60 months,0.1797,761.32,D,D1,Chief HIMS,4 years,MORTGAGE,78000,Verified,Oct-18,Current,n,debt_consolidation
30000,30000,30000,36 months,0.0611,914.16,A,A1,,n/a,MORTGAGE,55000,Source Verified,Oct-18,Current,n,home_improvement
6000,6000,6000,36 months,0.0784,187.58,A,A4,,n/a,MORTGAGE,11160,Verified,Oct-18,Current,n,debt_consolidation
24000,24000,24000,60 months,0.1447,564.31,C,C2,,n/a,MORTGAGE,96000,Verified,Oct-18,Current,n,debt_consolidation
16000,16000,16000,60 months,0.1356,368.66,C,C1,Storekeeper,7 years,RENT,50000,Verified,Oct-18,Current,n,debt_consolidation
15000,15000,15000,36 months,0.0846,473.24,A,A5,Academic Advisor,2 years,RENT,42000,Verified,Oct-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.2089,188.1,D,D4,,< 1 year,RENT,12000,Not Verified,Oct-18,Current,n,credit_card
35000,35000,35000,36 months,0.2727,1433.96,E,E5,Administrative Assistant,10+ years,MORTGAGE,40000,Verified,Oct-18,Current,n,debt_consolidation
40000,40000,40000,60 months,0.1894,1036.31,D,D2,Member manager,3 years,MORTGAGE,130000,Source Verified,Oct-18,Current,n,home_improvement
35000,35000,35000,36 months,0.1047,1137.1,B,B2,,< 1 year,RENT,200000,Not Verified,Oct-18,Current,n,debt_consolidation
8625,8625,8625,36 months,0.1797,311.69,D,D1,,< 1 year,MORTGAGE,120000,Not Verified,Oct-18,Current,n,other
35000,35000,35000,36 months,0.1691,1246.28,C,C5,manager ,7 years,MORTGAGE,185000,Not Verified,Oct-18,Current,n,home_improvement
18000,18000,18000,36 months,0.1047,584.79,B,B2,Medical Technologist,10+ years,RENT,100000,Verified,Oct-18,Current,n,debt_consolidation
8000,8000,8000,36 months,0.1008,258.44,B,B1,Administrative Coordinator,10+ years,RENT,67000,Verified,Oct-18,Current,n,credit_card
21000,21000,21000,36 months,0.1047,682.26,B,B2,Asst. Dir. of Business Intelligence,6 years,MORTGAGE,116600,Verified,Oct-18,Current,n,credit_card
8000,8000,8000,36 months,0.1894,293.01,D,D2,Executive Assistant,5 years,RENT,62000,Verified,Oct-18,Current,n,debt_consolidation
16700,16700,16700,60 months,0.2727,512.64,E,E5,Cleaning Lady,10+ years,RENT,24000,Not Verified,Oct-18,Fully Paid,n,debt_consolidation
15000,15000,15000,36 months,0.1047,487.33,B,B2,Plice Officer,< 1 year,MORTGAGE,41038,Not Verified,Oct-18,Current,n,credit_card
14400,14400,14400,60 months,0.1356,331.79,C,C1,Tool & Die Maker,10+ years,MORTGAGE,48000,Not Verified,Oct-18,Current,n,debt_consolidation
4000,4000,4000,36 months,0.1502,138.71,C,C3,Health Coach ,8 years,MORTGAGE,70000,Not Verified,Oct-18,Current,n,credit_card
4000,4000,4000,36 months,0.1447,137.63,C,C2,BSA Team Leader,3 years,RENT,69000,Source Verified,Oct-18,Current,n,credit_card
30000,30000,30000,36 months,0.2235,1151.16,D,D5,Regional Mgr,10+ years,MORTGAGE,135000,Source Verified,Oct-18,Current,n,debt_consolidation
25000,25000,25000,60 months,0.0846,512.44,A,A5,Retired Educator,4 years,MORTGAGE,151000,Not Verified,Oct-18,Current,n,debt_consolidation
20000,20000,20000,36 months,0.1273,671.29,B,B5,Therapy tech,5 years,RENT,60000,Source Verified,Oct-18,Late (31-120 days),n,debt_consolidation
10000,10000,10000,36 months,0.1447,344.07,C,C2,Truss boulder ,6 years,RENT,48700,Verified,Oct-18,Current,n,other
1000,1000,1000,36 months,0.2437,39.43,E,E2,Care giver,4 years,OWN,20000,Not Verified,Oct-18,Current,n,other
15000,15000,15000,60 months,0.2534,443.27,E,E3,Vender,10+ years,MORTGAGE,60000,Not Verified,Oct-18,Current,n,other
13000,13000,13000,60 months,0.0611,252,A,A1,,< 1 year,RENT,120000,Not Verified,Oct-18,Current,n,credit_card
12500,12500,12500,60 months,0.1447,293.91,C,C2,,n/a,MORTGAGE,48276,Not Verified,Oct-18,Current,n,debt_consolidation
24000,24000,24000,36 months,0.1502,832.21,C,C3,Legal Assistant,5 years,MORTGAGE,40000,Source Verified,Oct-18,Fully Paid,n,credit_card
